Status,Issue #,Priority,Category,Issue,Tenant,Unit,Closed,Description
NOV SENT OUT,15236261,C,Violations,15236261,,,,"SECTION 27-2005, 27-2007, 27-2041.1 HMC: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE DOOR TO SOUTH YARD AT CELLAR"
NOT COMPLIED WITH,14515431,C,Violations,14515431,,6D,,"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 1; WG TO REPLACE = 0; WG TO REPAIR = 0; IN THE ENTIRE APARTMENT LOCATED AT APT 6D, 6th STORY, 1st APARTMENT FROM SOUTH AT WEST"
NOV SENT OUT,15310941,C,Violations,15310941,,4F,,"SECTION 27-2005, 2006, 2037 HMC: PROPERLY REPAIR AND ABATE UNSAFE ELECTRIC WIRING CONDITION CONSISTING OF EXPOSED ELECTRIC WIRES ON NORTH WALL IN EAST CLOSET IN THE 3rd ROOM FROM NORTH AT WEST LOCATED AT APT 4F, 4th STORY, 3rd APARTMENT FROM SOUTH AT WEST"
FIRST NO ACCESS TO RE- INSPECT VIOLATION,14724039,B,Violations,14724039,,2B,,"SECTION 27-2045 ADM CODE REPAIR OR REPLACE THE SMOKE DETECTOR MISSING IN THE ENTIRE APARTMENT LOCATED AT APT 2B, 2nd STORY, 4th APARTMENT FROM WEST AT NORTH"
NOTICE OF ISSUANCE SENT TO TENANT,15162751,C,Violations,15162751,,2D,,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 2D, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST , SECTION ''SOUTH ''"
NOV SENT OUT,15162745,B,Violations,15162745,,2D,,"SECTION 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR ALL WALLS AND CEILING IN THE ENTIRE APARTMENT LOCATED AT APT 2D, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST , SECTION ''SOUTH ''"
NOTICE OF ISSUANCE SENT TO TENANT,15162750,C,Violations,15162750,,2D,,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT 2D, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST , SECTION ''SOUTH ''"
NOV SENT OUT,15162753,B,Violations,15162753,,2D,,"SECTION 27-2045 ADM CODE REPAIR OR REPLACE THE SMOKE DETECTOR MISSING IN THE ENTIRE APARTMENT LOCATED AT APT 2D, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST , SECTION ''SOUTH ''"
NOV SENT OUT,15162754,B,Violations,15162754,,2D,,"SECTION 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). MISSING IN THE ENTIRE APARTMENT LOCATED AT APT 2D, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST , SECTION ''SOUTH ''"
NOV SENT OUT,15162762,B,Violations,15162762,,2D,,"SECTION 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE WOOD DOOR IN THE 3rd ROOM FROM NORTH AT WEST LOCATED AT APT 2D, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST , SECTION ''SOUTH ''"
NOV SENT OUT,15162764,B,Violations,15162764,,2D,,"SECTION 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE WOOD DOOR IN THE 3rd ROOM FROM NORTH AT EAST LOCATED AT APT 2D, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST , SECTION ''SOUTH ''"
NOV SENT OUT,15162770,A,Violations,15162770,,2D,,"SECTION 300 M/D LAW FILE PLANS AND APPLICATION AND LEGALIZE THE FOLLOWING ALTERATION OR RESTORE TO THE LEGAL CONDITION EXISTING PRIOR TO THE MAKING OF SAID ALTERATION WALL ERECTED FROM FLOOR TO CEILING CREATING 2 ROOMS FROM 1 ROOM IN THE 1st ROOM FROM NORTH LOCATED AT APT 2D, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST , SECTION ''SOUTH ''"
NOTICE OF ISSUANCE SENT TO TENANT,15162774,C,Violations,15162774,,2C,,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 2C, 2nd STORY, 3rd APARTMENT FROM NORTH AT EAST , SECTION ''SOUTH''"
NOV SENT OUT,15162775,B,Violations,15162775,,2C,,"SECTION 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR ALL WALLS AND CEILING IN THE KITCHEN LOCATED AT APT 2C, 2nd STORY, 3rd APARTMENT FROM NORTH AT EAST , SECTION ''SOUTH''"
NOV SENT OUT,15162795,B,Violations,15162795,,4C,,"SECTION 27-2045 ADM CODE REPAIR OR REPLACE THE SMOKE DETECTOR DEFECTIVE IN THE ENTIRE APARTMENT LOCATED AT APT 4C, 4th STORY, 3rd APARTMENT FROM NORTH AT EAST , SECTION ''SOUTH''"
NOV SENT OUT,15162796,B,Violations,15162796,,4C,,"SECTION 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). DEFECTIVE IN THE ENTIRE APARTMENT LOCATED AT APT 4C, 4th STORY, 3rd APARTMENT FROM NORTH AT EAST , SECTION ''SOUTH''"
NOTICE OF ISSUANCE SENT TO TENANT,15162799,C,Violations,15162799,,5E,,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 5E, 5th STORY, 2nd APARTMENT FROM SOUTH AT WEST , SECTION ''SOUTH''"
NOV SENT OUT,15162802,B,Violations,15162802,,5E,,"SECTION 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE CERAMIC FLOOR TILES IN THE KITCHEN LOCATED AT APT 5E, 5th STORY, 2nd APARTMENT FROM SOUTH AT WEST , SECTION ''SOUTH''"
NOV SENT OUT,15162803,B,Violations,15162803,,5E,,"SECTION 27-2026 ADM CODE REPAIR THE LEAKY AND/OR DEFECTIVE FAUCETS AT WASHBASIN IN THE BATHROOM LOCATED AT APT 5E, 5th STORY, 2nd APARTMENT FROM SOUTH AT WEST , SECTION ''SOUTH''"
NOTICE OF ISSUANCE SENT TO TENANT,15162804,B,Violations,15162804,,5E,,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROX 4 SQUARE FEET CEILING,APPROX 4 SQUARE FEET EAST WALL,APPROX 4 SQUARE FEET SOUTH WALL IN THE BATHROOM LOCATED AT APT 5E, 5th STORY, 2nd APARTMENT FROM SOUTH AT WEST , SECTION ''SOUTH''"
NOV SENT OUT,15162811,A,Violations,15162811,,,,"SECTION 27-2005 ADM CODE REFIT DOOR AT FIRE DOOR FRAME AT PUBLIC HALL, 1st STORY"
NOV SENT OUT,15162820,A,Violations,15162820,,,,"SECTION 27-2005 ADM CODE REFIT DOOR AT FIRE DOOR FRAME AT PUBLIC HALL, 4th STORY"
NOT COMPLIED WITH,11956481,B,Violations,11956481,,4C,,"SECTION 27-2005, 2007 ADM CODE REMOVE THE ILLEGAL FASTENING A KEY OPERATED DOOR KNOB LOCK OBSTRUCTING EGRESS TO THE FIRE ESCAPE IN THE 1st ROOM FROM EAST AT NORTH LOCATED AT APT 4C, 4th STORY, 5th APARTMENT FROM NORTH AT EAST"
NOT COMPLIED WITH,14533772,B,Violations,14533772,,5E,,"SECTION 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR ALL WALLS, CEILING AND TRIM THROUGHOUT IN THE ENTIRE APARTMENT LOCATED AT APT 5E, 5th STORY, 2nd APARTMENT FROM SOUTH AT WEST"
NOT COMPLIED WITH,14533773,B,Violations,14533773,,5E,,"SECTION 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE DETERIORATED BASE CABINET AT NORTH IN THE KITCHEN LOCATED AT APT 5E, 5th STORY, 2nd APARTMENT FROM SOUTH AT WEST"
FIRST NO ACCESS TO RE- INSPECT VIOLATION,14533776,B,Violations,14533776,,4G,,"SECTION 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE NORTH AND SOUTH DETERIORATED BASE CABINETS IN THE KITCHEN LOCATED AT APT 4G, 4th STORY, 5th APARTMENT FROM SOUTH AT WEST"
FIRST NO ACCESS TO RE- INSPECT VIOLATION,14724032,B,Violations,14724032,,2B,,"SECTION 27-2005 ADM CODE REPLACE WITH NEW THE MISSING COVER PLATE FOR ELECTRICAL SWITCH SOUTH WALL IN THE 1st ROOM FROM NORTH LOCATED AT APT 2B, 2nd STORY, 4th APARTMENT FROM WEST AT NORTH"
FIRST NO ACCESS TO RE- INSPECT VIOLATION,14724033,B,Violations,14724033,,2B,,"SECTION 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR ALL WALLS AND CEILING IN THE BATHROOM LOCATED AT APT 2B, 2nd STORY, 4th APARTMENT FROM WEST AT NORTH"
FIRST NO ACCESS TO RE- INSPECT VIOLATION,14724034,B,Violations,14724034,,2B,,"SECTION 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT CEILING IN THE BATHROOM LOCATED AT APT 2B, 2nd STORY, 4th APARTMENT FROM WEST AT NORTH"
FIRST NO ACCESS TO RE- INSPECT VIOLATION,14724038,B,Violations,14724038,,2B,,"SECTION 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). MISSING IN THE ENTIRE APARTMENT LOCATED AT APT 2B, 2nd STORY, 4th APARTMENT FROM WEST AT NORTH"
NOV CERTIFIED LATE,15001290,C,Violations,15001290,,6L,,"SECTION 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING IN THE 1st ROOM FROM NORTH AT EAST LOCATED AT APT 6L, 6th STORY, 2nd APARTMENT FROM NORTH AT EAST"
NOV CERTIFIED LATE,15001291,C,Violations,15001291,,6L,,"SECTION 27-2005 ADM CODE REPAIR THE ROOF SO THAT IT WILL NOT LEAK AT CEILING IN THE 1st ROOM FROM NORTH AT EAST LOCATED AT APT 6L, 6th STORY, 2nd APARTMENT FROM NORTH AT EAST"
NOTICE OF ISSUANCE SENT TO TENANT,15165150,C,Violations,15165150,,4F,,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 4F, 4th STORY, 3rd APARTMENT FROM SOUTH AT WEST"
NOV SENT OUT,15165152,B,Violations,15165152,,4F,,"SECTION 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE DOOR FRAME IN THE 3rd ROOM FROM NORTH LOCATED AT APT 4F, 4th STORY, 3rd APARTMENT FROM SOUTH AT WEST"
NOT COMPLIED WITH,15165151,B,Violations,15165151,,4F,,"SECTION 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE LOWER CABINET IN THE KITCHEN LOCATED AT APT 4F, 4th STORY, 3rd APARTMENT FROM SOUTH AT WEST"
NOV SENT OUT,15182801,B,Violations,15182801,,4G,,"SECTION 27-2037, 2038 HMC: PROVIDE A SAFE AND ADEQUATE SUPPLY OF ELECTRIC SERVICE TO THE FIXTURES AT LIGHT FIXTURE AT CEILING IN THE PRIVATE HALLWAY LOCATED AT APT 4G, 4th STORY, 4th APARTMENT FROM SOUTH AT WEST"
NOV SENT OUT,15182804,B,Violations,15182804,,4G,,"SECTION 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE WOOD DOOR AT ENTRANCE IN THE BATHROOM LOCATED AT APT 4G, 4th STORY, 4th APARTMENT FROM SOUTH AT WEST"
NOV SENT OUT,15182654,A,Violations,15182654,,,,SECTION 27-2005 ADM CODE REFIT THE DOOR AT VESTIBULE ENTRANCE
NOV SENT OUT,15599936,C,Violations,15599936,,1E,,"SECTION 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 1E, 1st STORY, 2nd APARTMENT FROM NORTH AT EAST"
NOV SENT OUT,15595558,C,Violations,15595558,,6G,,"SECTION 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 6G, 6th STORY, 2nd APARTMENT FROM SOUTH AT WEST , SECTION AT NORTH"
NOV SENT OUT,15595561,C,Violations,15595561,,1E,,"SECTION 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 1E, 1st STORY, 1st APARTMENT FROM SOUTH AT WEST , SECTION AT SOUTH"
NOT COMPLIED WITH,10647142,A,Violations,10647142,,4D,,"SECTION 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT ALL PEELING PAINT SURFACES IN THE BATHROOM LOCATED AT APT 4D, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST"
NOV SENT OUT,15458672,A,Violations,15458672,,3J,,"SECTION 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT ALL PEELING PAINT SURFACES IN THE BATHROOM LOCATED AT APT 3J, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH"
NOT COMPLIED WITH,11892527,B,Violations,11892527,,1C,,"SECTION 27-2026 ADM CODE REPAIR THE LEAKY AND/OR DEFECTIVE FAUCETS AT BATH-TUB IN THE BATHROOM LOCATED AT APT 1C, 2nd STORY"
FIRST NO ACCESS TO RE- INSPECT VIOLATION,12028890,B,Violations,12028890,,3A,,"SECTION 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT CEILNG IN THE BATHROOM LOCATED AT APT 3A, 3rd STORY, 3rd APARTMENT FROM NORTH AT EAST"
FIRST NO ACCESS TO RE- INSPECT VIOLATION,12028900,B,Violations,12028900,,3A,,"SECTION 27-2005 ADM CODE PROPERLY SECURE THE LOOSE CLOSET DOOR IN THE 2nd ROOM FROM NORTH LOCATED AT APT 3A, 3rd STORY, 3rd APARTMENT FROM NORTH AT EAST"
FIRST NO ACCESS TO RE- INSPECT VIOLATION,12028897,B,Violations,12028897,,3A,,"SECTION 27-2005 ADM CODE PROPERLY SECURE THE LOOSE CLOSET DOORS IN THE PRIVATE HALLWAY LOCATED AT APT 3A, 3rd STORY, 3rd APARTMENT FROM NORTH AT EAST"
FIRST NO ACCESS TO RE- INSPECT VIOLATION,12450159,B,Violations,12450159,,3F,,"SECTION 27-2018 ADMIN. CODE: ABATE THE NUISANCE CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT 3F, 3rd STORY, 4th APARTMENT FROM SOUTH AT WEST"
FIRST NO ACCESS TO RE- INSPECT VIOLATION,12547556,C,Violations,12547556,,3F,,"SECTION 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF LOCKABLE SLIDE BOLT AT INTERIOR EGRESS DOOR (W3 APARTMENT DOOR FROM PUBLIC HALL) LOCATED AT APT 3F, 3rd STORY, 4th APARTMENT FROM SOUTH AT WEST"
FALSE CERTIFICATION,12820459,B,Violations,12820459,,3J,,"SECTION 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE BELL/BUZZER INTERCOM SYSTEM IN THE PRIVATE HALLWAY LOCATED AT APT 3J, 3rd STORY"
FALSE CERTIFICATION,12984715,C,Violations,12984715,,5C,,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE LOCATED AT APT 5C, 5th STORY, 5th APARTMENT FROM NORTH AT EAST"
NOT COMPLIED WITH,13012663,C,Violations,13012663,,3B,,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 3B, 3rd STORY, 2nd APARTMENT FROM EAST AT SOUTH"
NOT COMPLIED WITH,13012681,C,Violations,13012681,,3B,,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT 3B, 3rd STORY, 2nd APARTMENT FROM EAST AT SOUTH"
DEFECT LETTER ISSUED,13130224,C,Violations,13130224,,2J,,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT 2J, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH"
DEFECT LETTER ISSUED,13130219,C,Violations,13130219,,2J,,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 2J, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH"
INVALID CERTIFICATION,15256820,A,Violations,15256820,,1E,,"SECTION 27-2026 ADM CODE RESET, SO AS TO SECURE A PROPER AND TIGHT CONNECTION, THE WATER CLOSET BOWL .. IN THE BATHROOM LOCATED AT APT 1E, 1st STORY, 2nd APARTMENT FROM SOUTH AT WEST"
DEFECT LETTER ISSUED,13349009,C,Violations,13349009,,3E,,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT 3E, 3rd STORY, 2nd APARTMENT FROM SOUTH AT WEST"
NOV SENT OUT,15353234,A,Violations,15353234,,2D,,"SECTION 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE WOOD FLOOR IN THE 1st ROOM FROM EAST LOCATED AT APT 2D, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST"
NOV SENT OUT,15353235,B,Violations,15353235,,3E,,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF VERMIN FLIES IN THE ENTIRE APARTMENT LOCATED AT APT 3E, 3rd STORY, 2nd APARTMENT FROM SOUTH AT WEST"
FIRST NO ACCESS TO RE- INSPECT VIOLATION,13552989,A,Violations,13552989,,3F,,"SECTION 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT ALL PEELING PAINT SURFACES IN THE FOYER , THE PRIVATE HALLWAY , THE BATHROOM , THE KITCHEN , THE 3rd ROOM FROM NORTH, THE 2nd ROOM FROM NORTH LOCATED AT APT 3F, 3rd STORY, 2nd APARTMENT FROM SOUTH AT WEST"
DEFECT LETTER ISSUED,13583770,B,Violations,13583770,,1H,,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT NORTH BATHROOM LOCATED AT APT 1H, 1st STORY, 5th APARTMENT FROM SOUTH AT WEST"
DEFECT LETTER ISSUED,13599737,C,Violations,13599737,,2J,,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT 2J, 2nd STORY, 2nd APARTMENT FROM WEST AT NORTH"
DEFECT LETTER ISSUED,13606608,C,Violations,13606608,,1E,,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT 1E, 1st STORY, 2nd APARTMENT FROM SOUTH AT WEST"
DEFECT LETTER ISSUED,13606607,C,Violations,13606607,,1E,,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 1E, 1st STORY, 2nd APARTMENT FROM SOUTH AT WEST"
FIRST NO ACCESS TO RE- INSPECT VIOLATION,13634201,B,Violations,13634201,,3F,,"SECTION 27-2005 ADM CODE PROPERLY SECURE THE LOOSE CABINET MOLDING IN THE KITCHEN LOCATED AT APT 3F, 3rd STORY, 3rd APARTMENT FROM SOUTH AT WEST"
FIRST NO ACCESS TO RE- INSPECT VIOLATION,13634202,B,Violations,13634202,,3F,,"SECTION 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE GAS RANGE OVEN IN THE KITCHEN LOCATED AT APT 3F, 3rd STORY, 3rd APARTMENT FROM SOUTH AT WEST"
FIRST NO ACCESS TO RE- INSPECT VIOLATION,13634205,B,Violations,13634205,,3F,,"SECTION 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE DOOR IN THE BATHROOM LOCATED AT APT 3F, 3rd STORY, 3rd APARTMENT FROM SOUTH AT WEST"
FIRST NO ACCESS TO RE- INSPECT VIOLATION,13706476,A,Violations,13706476,,3F,,"SECTION 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT THE 1st WINDOW FRAME FROM SOUTH AT WEST WALL IN THE 2nd ROOM FROM NORTH LOCATED AT APT 3F, 3rd STORY, 3rd APARTMENT FROM SOUTH AT WEST"
FIRST NO ACCESS TO RE- INSPECT VIOLATION,13706475,A,Violations,13706475,,3F,,"SECTION 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT THE CEILING IN THE 1st ROOM FROM NORTH LOCATED AT APT 3F, 3rd STORY, 3rd APARTMENT FROM SOUTH AT WEST"
NOT COMPLIED WITH,13715801,B,Violations,13715801,,1H,,"SECTION 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE INTERCOM SYSTEM FROM 1ST STY PUBLIC HALL TO APT LOCATED AT APT 1H, 1st STORY, 3rd APARTMENT FROM SOUTH AT WEST , SECTION ''NORTH''"
NOT COMPLIED WITH,13715828,B,Violations,13715828,,1H,,"SECTION 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE GLAZE AT BATHTUB IN THE BATHROOM LOCATED AT APT 1H, 1st STORY, 1st APARTMENT FROM SOUTH AT WEST , SECTION ''NORTH''"
NOT COMPLIED WITH,13715853,A,Violations,13715853,,1H,,"SECTION 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT LAUNDRY CABINET IN THE BATHROOM LOCATED AT APT 1H, 1st STORY, 3rd APARTMENT FROM SOUTH AT WEST , SECTION ''NORTH''"
NOT COMPLIED WITH,13743887,B,Violations,13743887,,5G,,"SECTION 27-2026 ADM CODE REPAIR THE LEAKY AND/OR DEFECTIVE FAUCETS AT BATHTUB IN THE BATHROOM LOCATED AT APT 5G, 5th STORY"
NOTICE OF ISSUANCE SENT TO TENANT,15457988,C,Violations,15457988,,3J,,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 3J, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH"
NOV SENT OUT,15457989,B,Violations,15457989,,3J,,"SECTION 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK .. CEILING IN THE BATHROOM LOCATED AT APT 3J, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH"
FIRST NO ACCESS TO RE- INSPECT VIOLATION,5635989,B,Violations,5635989,,2H,,"SECTION 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE AND MAKE OPERABLE WINDOWS IN THE ENTIRE APARTMENT LOCATED AT APT 2H, 2nd STORY, APARTMENT AT WEST"
NOT COMPLIED WITH,6997368,B,Violations,6997368,,4J,,"SECTION 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE SINK CABINET BASE IN THE KITCHEN LOCATED AT APT 4J, 4th STORY, 1st APARTMENT FROM WEST AT NORTH"
FIRST NO ACCESS TO RE- INSPECT VIOLATION,8158604,B,Violations,8158604,,1G,,"SECTION 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF CONCEALED WATER LEAK AT CEILING AND WEST WALL IN THE 3rd ROOM FROM NORTH LOCATED AT APT 1G, 2nd STORY, 2nd APARTMENT FROM SOUTH AT WEST , SECTION AT NORTH"
FIRST NO ACCESS TO RE- INSPECT VIOLATION,8505153,B,Violations,8505153,,1G,,"SECTION 27-2018 ADMIN. CODE: ABATE THE NUISANCE CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 1G, 1st STORY, APARTMENT AT WEST"
FIRST NO ACCESS TO RE- INSPECT VIOLATION,8505155,A,Violations,8505155,,1G,,"SECTION 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR WALLS AND CEILING IN THE BATHROOM LOCATED AT APT 1G, 1st STORY, APARTMENT AT WEST"
FIRST NO ACCESS TO RE- INSPECT VIOLATION,8505160,B,Violations,8505160,,1G,,"SECTION 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF CONCEALED WATER LEAK CEILING IN THE SOUTH BEDROOMJ LOCATED AT APT 1G, 1st STORY, APARTMENT AT WEST"
NOV CERTIFIED LATE,15114353,C,Violations,15114353,,2E,,"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 1; WG TO REPLACE = 0; WG TO REPAIR = 0; IN THE ENTIRE APARTMENT LOCATED AT APT 2E, 2nd STORY, 2nd APARTMENT FROM SOUTH AT WEST"
NOTICE OF ISSUANCE SENT TO TENANT,15454597,A,Violations,15454597,,4H,,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING. IN THE KITCHEN LOCATED AT APT 4H, 3rd STORY, 3rd APARTMENT FROM EAST AT SOUTH , SECTION ''west''"
NOV SENT OUT,15454598,C,Violations,15454598,,4H,,"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 1, WG TO REPLACE = 0, WG TO REPAIR = 0 IN THE ENTIRE APARTMENT LOCATED AT APT 4H, 3rd STORY, 3rd APARTMENT FROM EAST AT SOUTH , SECTION ''west''"
NOV SENT OUT,15454599,B,Violations,15454599,,4H,,"SECTION 27-2045 ADM CODE REPAIR OR REPLACE THE SMOKE DETECTOR DEFECTIVE. IN THE ENTIRE APARTMENT LOCATED AT APT 4H, 3rd STORY, 3rd APARTMENT FROM EAST AT SOUTH , SECTION ''west''"
